2,22.52632417,113.9291483,18,171,0, 2016:01:19:19:24:37,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52632417,113.9291483,8,4,1, 学府路,0,171,3,0,1, 南海大道,2499,667,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52632417,113.9291483,20,171,0, 2016:01:19:19:24:38,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52626528,113.9291486,0,0,2, 南海大道,82,181,5,0,1, 滨海南海立交桥,2493,666,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52626528,113.9291486,20,181,0, 2016:01:19:19:24:39,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52621528,113.9291481,0,0,2, 南海大道,76,181,5,0,1, 滨海南海立交桥,2487,666,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52621528,113.9291481,21,181,0, 2016:01:19:19:24:40,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52616056,113.9291472,0,0,2, 南海大道,70,181,5,0,1, 滨海南海立交桥,2481,665,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52616056,113.9291472,24,181,0, 2016:01:19:19:24:41,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52610083,113.9291464,0,0,2, 南海大道,64,181,5,0,1, 滨海南海立交桥,2475,664,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52610083,113.9291464,25,181,0, 2016:01:19:19:24:42,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52603611,113.9291456,0,0,2, 南海大道,57,181,5,0,1, 滨海南海立交桥,2468,663,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52603611,113.9291456,27,181,0, 2016:01:19:19:24:43,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52597278,113.9291447,0,0,2, 南海大道,50,181,5,0,1, 滨海南海立交桥,2461,663,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52597278,113.9291447,27,181,0, 2016:01:19:19:24:44,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52591111,113.9291439,0,0,2, 南海大道,43,181,5,0,1, 滨海南海立交桥,2454,662,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52591111,113.9291439,26,181,0, 2016:01:19:19:24:45,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52584806,113.9291431,0,0,2, 南海大道,36,181,5,0,1, 滨海南海立交桥,2447,661,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52584806,113.9291431,26,181,0, 2016:01:19:19:24:46,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52578972,113.9291425,0,0,2, 南海大道,29,181,5,0,1, 滨海南海立交桥,2440,660,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52578972,113.9291425,24,181,0, 2016:01:19:19:24:47,0,2016:01:19:19:37:45,,,,,,,,,,
